t,X_0.0,X_0.1,X_0.2,X_0.3,X_0.4,X_0.5,X_0.6,X_0.7,X_0.8,X_0.9,X_1.0,X_1.1,X_1.2,X_1.3,X_1.4,X_1.5,X_1.6,X_1.7,X_1.8,X_1.9,X_2.0
134280,0.182028,0.181901,0.181518,0.180877,0.179973,0.178799,0.177348,0.175606,0.173557,0.171183,0.168455,0.165339,0.161789,0.157739,0.153098,0.147727,0.141406,0.133745,0.123929,0.109652,0.056004
134340,0.181986,0.181859,0.181476,0.180835,0.179932,0.178759,0.177308,0.175566,0.173519,0.171145,0.168418,0.165304,0.161755,0.157706,0.153067,0.147698,0.141379,0.133720,0.123908,0.109635,0.055999
134400,0.181945,0.181817,0.181435,0.180794,0.179891,0.178719,0.177268,0.175527,0.173481,0.171108,0.168382,0.165268,0.161721,0.157674,0.153036,0.147669,0.141352,0.133696,0.123886,0.109617,0.055993
134460,0.181903,0.181776,0.181393,0.180753,0.179850,0.178678,0.177228,0.175488,0.173442,0.171070,0.168345,0.165233,0.161687,0.157641,0.153005,0.147640,0.141326,0.133671,0.123865,0.109600,0.055987
134520,0.181861,0.181734,0.181352,0.180712,0.179809,0.178638,0.177189,0.175449,0.173404,0.171033,0.168309,0.165198,0.161653,0.157609,0.152974,0.147611,0.141299,0.133647,0.123844,0.109583,0.055982
134580,0.181820,0.181693,0.181311,0.180671,0.179769,0.178598,0.177149,0.175410,0.173366,0.170995,0.168273,0.165163,0.161619,0.157576,0.152943,0.147582,0.141272,0.133622,0.123822,0.109566,0.055976
134640,0.181778,0.181651,0.181269,0.180630,0.179728,0.178558,0.177109,0.175371,0.173328,0.170958,0.168237,0.165128,0.161585,0.157544,0.152913,0.147553,0.141245,0.133598,0.123801,0.109548,0.055970
134700,0.181737,0.181610,0.181228,0.180589,0.179687,0.178517,0.177070,0.175332,0.173289,0.170921,0.168200,0.165093,0.161551,0.157512,0.152882,0.147524,0.141218,0.133574,0.123780,0.109531,0.055965
134760,0.181696,0.181569,0.181187,0.180548,0.179647,0.178477,0.177030,0.175293,0.173251,0.170884,0.168164,0.165058,0.161517,0.157479,0.152851,0.147495,0.141191,0.133549,0.123758,0.109514,0.055959
134820,0.181654,0.181527,0.181146,0.180507,0.179606,0.178437,0.176991,0.175254,0.173213,0.170846,0.168128,0.165022,0.161484,0.157447,0.152820,0.147466,0.141165,0.133525,0.123737,0.109497,0.055954
134880,0.181613,0.181486,0.181105,0.180466,0.179566,0.178397,0.176951,0.175216,0.173175,0.170809,0.168092,0.164987,0.161450,0.157415,0.152790,0.147438,0.141138,0.133501,0.123716,0.109480,0.055948
134940,0.181572,0.181445,0.181064,0.180425,0.179525,0.178357,0.176912,0.175177,0.173137,0.170772,0.168056,0.164953,0.161416,0.157382,0.152759,0.147409,0.141111,0.133477,0.123695,0.109462,0.055943
135000,0.181531,0.181404,0.181023,0.180385,0.179485,0.178317,0.176872,0.175138,0.173099,0.170735,0.168020,0.164918,0.161383,0.157350,0.152728,0.147380,0.141085,0.133452,0.123673,0.109445,0.055937
135060,0.181489,0.181363,0.180982,0.180344,0.179445,0.178277,0.176833,0.175099,0.173061,0.170698,0.167983,0.164883,0.161349,0.157318,0.152698,0.147351,0.141058,0.133428,0.123652,0.109428,0.055931
135120,0.181448,0.181322,0.180941,0.180303,0.179404,0.178237,0.176793,0.175061,0.173023,0.170661,0.167947,0.164848,0.161315,0.157286,0.152667,0.147323,0.141031,0.133404,0.123631,0.109411,0.055926
135180,0.181407,0.181280,0.180900,0.180262,0.179364,0.178197,0.176754,0.175022,0.172985,0.170624,0.167911,0.164813,0.161282,0.157254,0.152637,0.147294,0.141005,0.133380,0.123610,0.109394,0.055920
135240,0.181366,0.181239,0.180859,0.180222,0.179324,0.178158,0.176715,0.174983,0.172948,0.170587,0.167876,0.164778,0.161248,0.157222,0.152606,0.147265,0.140978,0.133356,0.123589,0.109377,0.055915
135300,0.181325,0.181198,0.180818,0.180181,0.179283,0.178118,0.176676,0.174945,0.172910,0.170550,0.167840,0.164743,0.161215,0.157189,0.152576,0.147237,0.140952,0.133332,0.123567,0.109360,0.055909
135360,0.181284,0.181158,0.180777,0.180141,0.179243,0.178078,0.176636,0.174906,0.172872,0.170513,0.167804,0.164709,0.161181,0.157157,0.152545,0.147208,0.140925,0.133307,0.123546,0.109343,0.055904
135420,0.181243,0.181117,0.180737,0.180100,0.179203,0.178038,0.176597,0.174868,0.172834,0.170476,0.167768,0.164674,0.161148,0.157125,0.152515,0.147179,0.140898,0.133283,0.123525,0.109326,0.055898
135480,0.181202,0.181076,0.180696,0.180060,0.179163,0.177999,0.176558,0.174829,0.172796,0.170440,0.167732,0.164639,0.161114,0.157093,0.152485,0.147151,0.140872,0.133259,0.123504,0.109309,0.055893
135540,0.181161,0.181035,0.180655,0.180019,0.179123,0.177959,0.176519,0.174791,0.172759,0.170403,0.167696,0.164605,0.161081,0.157061,0.152454,0.147122,0.140846,0.133235,0.123483,0.109292,0.055887
135600,0.181120,0.180994,0.180614,0.179979,0.179083,0.177919,0.176480,0.174752,0.172721,0.170366,0.167661,0.164570,0.161048,0.157030,0.152424,0.147094,0.140819,0.133211,0.123462,0.109275,0.055882
135660,0.181080,0.180953,0.180574,0.179938,0.179043,0.177880,0.176441,0.174714,0.172684,0.170329,0.167625,0.164535,0.161014,0.156998,0.152394,0.147065,0.140793,0.133187,0.123441,0.109258,0.055876
135720,0.181039,0.180913,0.180533,0.179898,0.179003,0.177840,0.176402,0.174676,0.172646,0.170293,0.167589,0.164501,0.160981,0.156966,0.152363,0.147037,0.140766,0.133163,0.123420,0.109241,0.055871
135780,0.180998,0.180872,0.180493,0.179858,0.178963,0.177801,0.176363,0.174637,0.172609,0.170256,0.167553,0.164466,0.160948,0.156934,0.152333,0.147008,0.140740,0.133139,0.123399,0.109224,0.055865
135840,0.180957,0.180831,0.180452,0.179818,0.178923,0.177761,0.176324,0.174599,0.172571,0.170219,0.167518,0.164432,0.160915,0.156902,0.152303,0.146980,0.140714,0.133115,0.123378,0.109207,0.055860
135900,0.180917,0.180791,0.180412,0.179777,0.178883,0.177722,0.176285,0.174561,0.172534,0.170183,0.167482,0.164397,0.160881,0.156870,0.152273,0.146951,0.140687,0.133091,0.123357,0.109190,0.055855
135960,0.180876,0.180750,0.180371,0.179737,0.178843,0.177683,0.176246,0.174523,0.172496,0.170146,0.167447,0.164363,0.160848,0.156839,0.152243,0.146923,0.140661,0.133068,0.123336,0.109173,0.055849
136020,0.180836,0.180710,0.180331,0.179697,0.178803,0.177643,0.176208,0.174485,0.172459,0.170110,0.167411,0.164328,0.160815,0.156807,0.152212,0.146895,0.140635,0.133044,0.123315,0.109156,0.055844
136080,0.180795,0.180669,0.180291,0.179657,0.178764,0.177604,0.176169,0.174447,0.172421,0.170073,0.167376,0.164294,0.160782,0.156775,0.152182,0.146866,0.140608,0.133020,0.123294,0.109139,0.055838
136140,0.180755,0.180629,0.180250,0.179617,0.178724,0.177565,0.176130,0.174409,0.172384,0.170037,0.167340,0.164260,0.160749,0.156744,0.152152,0.146838,0.140582,0.132996,0.123273,0.109122,0.055833
136200,0.180714,0.180588,0.180210,0.179577,0.178684,0.177525,0.176092,0.174370,0.172347,0.170000,0.167305,0.164225,0.160716,0.156712,0.152122,0.146810,0.140556,0.132972,0.123253,0.109105,0.055827
136260,0.180674,0.180548,0.180170,0.179537,0.178645,0.177486,0.176053,0.174332,0.172310,0.169964,0.167269,0.164191,0.160683,0.156680,0.152092,0.146782,0.140530,0.132948,0.123232,0.109089,0.055822
136320,0.180633,0.180508,0.180130,0.179497,0.178605,0.177447,0.176014,0.174295,0.172272,0.169928,0.167234,0.164157,0.160650,0.156649,0.152062,0.146753,0.140504,0.132925,0.123211,0.109072,0.055817
136380,0.180593,0.180467,0.180090,0.179457,0.178565,0.177408,0.175976,0.174257,0.172235,0.169891,0.167199,0.164123,0.160617,0.156617,0.152032,0.146725,0.140477,0.132901,0.123190,0.109055,0.055811
136440,0.180553,0.180427,0.180049,0.179417,0.178526,0.177369,0.175937,0.174219,0.172198,0.169855,0.167163,0.164089,0.160584,0.156586,0.152002,0.146697,0.140451,0.132877,0.123169,0.109038,0.055806
136500,0.180512,0.180387,0.180009,0.179377,0.178486,0.177330,0.175899,0.174181,0.172161,0.169819,0.167128,0.164054,0.160551,0.156554,0.151972,0.146669,0.140425,0.132854,0.123149,0.109021,0.055801
136560,0.180472,0.180347,0.179969,0.179338,0.178447,0.177291,0.175860,0.174143,0.172124,0.169783,0.167093,0.164020,0.160518,0.156523,0.151942,0.146641,0.140399,0.132830,0.123128,0.109005,0.055795
136620,0.180432,0.180307,0.179929,0.179298,0.178408,0.177252,0.175822,0.174105,0.172087,0.169746,0.167058,0.163986,0.160485,0.156491,0.151913,0.146613,0.140373,0.132806,0.123107,0.108988,0.055790
136680,0.180392,0.180266,0.179889,0.179258,0.178368,0.177213,0.175783,0.174067,0.172050,0.169710,0.167023,0.163952,0.160453,0.156460,0.151883,0.146585,0.140347,0.132783,0.123086,0.108971,0.055785
136740,0.180352,0.180226,0.179850,0.179219,0.178329,0.177174,0.175745,0.174030,0.172013,0.169674,0.166988,0.163918,0.160420,0.156428,0.151853,0.146557,0.140321,0.132759,0.123066,0.108954,0.055779
136800,0.180312,0.180186,0.179810,0.179179,0.178290,0.177135,0.175707,0.173992,0.171976,0.169638,0.166952,0.163884,0.160387,0.156397,0.151823,0.146529,0.140295,0.132735,0.123045,0.108938,0.055774
136860,0.180272,0.180146,0.179770,0.179139,0.178250,0.177096,0.175668,0.173954,0.171939,0.169602,0.166917,0.163850,0.160354,0.156366,0.151793,0.146501,0.140269,0.132712,0.123024,0.108921,0.055769
136920,0.180232,0.180106,0.179730,0.179100,0.178211,0.177058,0.175630,0.173917,0.171902,0.169566,0.166882,0.163816,0.160322,0.156334,0.151764,0.146473,0.140243,0.132688,0.123004,0.108904,0.055763
136980,0.180192,0.180066,0.179690,0.179060,0.178172,0.177019,0.175592,0.173879,0.171865,0.169530,0.166847,0.163782,0.160289,0.156303,0.151734,0.146445,0.140217,0.132665,0.122983,0.108888,0.055758
137040,0.180152,0.180027,0.179650,0.179021,0.178133,0.176980,0.175554,0.173842,0.171829,0.169494,0.166812,0.163749,0.160256,0.156272,0.151704,0.146417,0.140191,0.132641,0.122962,0.108871,0.055753
137100,0.180112,0.179987,0.179611,0.178981,0.178094,0.176941,0.175515,0.173804,0.171792,0.169458,0.166777,0.163715,0.160224,0.156241,0.151675,0.146389,0.140166,0.132618,0.122942,0.108854,0.055747
137160,0.180072,0.179947,0.179571,0.178942,0.178055,0.176903,0.175477,0.173767,0.171755,0.169422,0.166743,0.163681,0.160191,0.156210,0.151645,0.146361,0.140140,0.132594,0.122921,0.108838,0.055742
137220,0.180032,0.179907,0.179531,0.178902,0.178015,0.176864,0.175439,0.173729,0.171718,0.169387,0.166708,0.163647,0.160159,0.156178,0.151615,0.146333,0.140114,0.132571,0.122901,0.108821,0.055737
137280,0.179992,0.179867,0.179492,0.178863,0.177976,0.176826,0.175401,0.173692,0.171682,0.169351,0.166673,0.163613,0.160126,0.156147,0.151586,0.146305,0.140088,0.132547,0.122880,0.108804,0.055732
137340,0.179953,0.179828,0.179452,0.178824,0.177937,0.176787,0.175363,0.173654,0.171645,0.169315,0.166638,0.163580,0.160094,0.156116,0.151556,0.146278,0.140062,0.132524,0.122860,0.108788,0.055726
137400,0.179913,0.179788,0.179413,0.178784,0.177899,0.176748,0.175325,0.173617,0.171608,0.169279,0.166603,0.163546,0.160061,0.156085,0.151527,0.146250,0.140037,0.132500,0.122839,0.108771,0.055721
137460,0.179873,0.179748,0.179373,0.178745,0.177860,0.176710,0.175287,0.173580,0.171572,0.169243,0.166569,0.163512,0.160029,0.156054,0.151497,0.146222,0.140011,0.132477,0.122819,0.108755,0.055716
137520,0.179834,0.179709,0.179334,0.178706,0.177821,0.176672,0.175249,0.173543,0.171535,0.169208,0.166534,0.163479,0.159996,0.156023,0.151468,0.146194,0.139985,0.132454,0.122798,0.108738,0.055711
137580,0.179794,0.179669,0.179295,0.178667,0.177782,0.176633,0.175212,0.173505,0.171499,0.169172,0.166499,0.163445,0.159964,0.155992,0.151438,0.146167,0.139959,0.132430,0.122778,0.108722,0.055705
137640,0.179754,0.179630,0.179255,0.178628,0.177743,0.176595,0.175174,0.173468,0.171462,0.169137,0.166464,0.163412,0.159932,0.155961,0.151409,0.146139,0.139934,0.132407,0.122757,0.108705,0.055700
137700,0.179715,0.179590,0.179216,0.178589,0.177704,0.176556,0.175136,0.173431,0.171426,0.169101,0.166430,0.163378,0.159899,0.155930,0.151380,0.146111,0.139908,0.132384,0.122737,0.108689,0.055695
137760,0.179675,0.179551,0.179177,0.178550,0.177666,0.176518,0.175098,0.173394,0.171390,0.169065,0.166395,0.163345,0.159867,0.155899,0.151350,0.146084,0.139882,0.132360,0.122716,0.108672,0.055690
137820,0.179636,0.179512,0.179137,0.178511,0.177627,0.176480,0.175060,0.173357,0.171353,0.169030,0.166361,0.163311,0.159835,0.155868,0.151321,0.146056,0.139857,0.132337,0.122696,0.108656,0.055685
137880,0.179597,0.179472,0.179098,0.178472,0.177588,0.176442,0.175023,0.173320,0.171317,0.168994,0.166326,0.163278,0.159803,0.155838,0.151292,0.146029,0.139831,0.132314,0.122676,0.108639,0.055679
137940,0.179557,0.179433,0.179059,0.178433,0.177550,0.176403,0.174985,0.173283,0.171281,0.168959,0.166292,0.163244,0.159770,0.155807,0.151262,0.146001,0.139806,0.132291,0.122655,0.108623,0.055674
138000,0.179518,0.179394,0.179020,0.178394,0.177511,0.176365,0.174947,0.173246,0.171244,0.168924,0.166257,0.163211,0.159738,0.155776,0.151233,0.145974,0.139780,0.132268,0.122635,0.108606,0.055669
138060,0.179479,0.179354,0.178981,0.178355,0.177473,0.176327,0.174910,0.173209,0.171208,0.168888,0.166223,0.163178,0.159706,0.155745,0.151204,0.145946,0.139755,0.132244,0.122615,0.108590,0.055664
138120,0.179439,0.179315,0.178942,0.178316,0.177434,0.176289,0.174872,0.173172,0.171172,0.168853,0.166188,0.163144,0.159674,0.155714,0.151175,0.145919,0.139729,0.132221,0.122594,0.108573,0.055659
138180,0.179400,0.179276,0.178902,0.178277,0.177396,0.176251,0.174835,0.173135,0.171136,0.168818,0.166154,0.163111,0.159642,0.155684,0.151145,0.145891,0.139704,0.132198,0.122574,0.108557,0.055654
138240,0.179361,0.179237,0.178863,0.178238,0.177357,0.176213,0.174797,0.173098,0.171100,0.168782,0.166120,0.163078,0.159610,0.155653,0.151116,0.145864,0.139678,0.132175,0.122554,0.108541,0.055648
138300,0.179322,0.179198,0.178825,0.178200,0.177319,0.176175,0.174760,0.173061,0.171064,0.168747,0.166085,0.163044,0.159578,0.155622,0.151087,0.145836,0.139653,0.132152,0.122533,0.108524,0.055643
138360,0.179283,0.179159,0.178786,0.178161,0.177280,0.176137,0.174722,0.173024,0.171027,0.168712,0.166051,0.163011,0.159546,0.155592,0.151058,0.145809,0.139628,0.132129,0.122513,0.108508,0.055638
138420,0.179244,0.179120,0.178747,0.178122,0.177242,0.176099,0.174685,0.172988,0.170991,0.168677,0.166017,0.162978,0.159514,0.155561,0.151029,0.145782,0.139602,0.132106,0.122493,0.108491,0.055633
138480,0.179205,0.179081,0.178708,0.178084,0.177204,0.176061,0.174648,0.172951,0.170955,0.168641,0.165983,0.162945,0.159482,0.155531,0.151000,0.145754,0.139577,0.132083,0.122473,0.108475,0.055628
138540,0.179166,0.179042,0.178669,0.178045,0.177165,0.176024,0.174610,0.172914,0.170919,0.168606,0.165949,0.162912,0.159450,0.155500,0.150971,0.145727,0.139551,0.132060,0.122453,0.108459,0.055623
138600,0.179127,0.179003,0.178630,0.178007,0.177127,0.175986,0.174573,0.172877,0.170884,0.168571,0.165914,0.162879,0.159418,0.155470,0.150942,0.145700,0.139526,0.132037,0.122432,0.108442,0.055618
138660,0.179088,0.178964,0.178591,0.177968,0.177089,0.175948,0.174536,0.172841,0.170848,0.168536,0.165880,0.162846,0.159386,0.155439,0.150913,0.145673,0.139501,0.132014,0.122412,0.108426,0.055613
138720,0.179049,0.178925,0.178553,0.177930,0.177051,0.175910,0.174499,0.172804,0.170812,0.168501,0.165846,0.162813,0.159355,0.155409,0.150884,0.145645,0.139476,0.131991,0.122392,0.108410,0.055608
138780,0.179010,0.178886,0.178514,0.177891,0.177013,0.175873,0.174461,0.172768,0.170776,0.168466,0.165812,0.162780,0.159323,0.155378,0.150855,0.145618,0.139450,0.131968,0.122372,0.108394,0.055603
138840,0.178971,0.178847,0.178475,0.177853,0.176975,0.175835,0.174424,0.172731,0.170740,0.168431,0.165778,0.162747,0.159291,0.155348,0.150826,0.145591,0.139425,0.131945,0.122352,0.108377,0.055597
138900,0.178932,0.178809,0.178437,0.177814,0.176937,0.175797,0.174387,0.172695,0.170704,0.168396,0.165744,0.162714,0.159259,0.155317,0.150797,0.145564,0.139400,0.131922,0.122332,0.108361,0.055592
138960,0.178893,0.178770,0.178398,0.177776,0.176899,0.175760,0.174350,0.172658,0.170669,0.168361,0.165710,0.162681,0.159228,0.155287,0.150768,0.145537,0.139375,0.131899,0.122312,0.108345,0.055587
139020,0.178855,0.178731,0.178360,0.177738,0.176861,0.175722,0.174313,0.172622,0.170633,0.168326,0.165676,0.162648,0.159196,0.155257,0.150740,0.145510,0.139350,0.131876,0.122292,0.108329,0.055582
139080,0.178816,0.178693,0.178321,0.177699,0.176823,0.175685,0.174276,0.172585,0.170597,0.168292,0.165642,0.162615,0.159164,0.155226,0.150711,0.145482,0.139324,0.131853,0.122272,0.108312,0.055577
139140,0.178777,0.178654,0.178283,0.177661,0.176785,0.175647,0.174239,0.172549,0.170562,0.168257,0.165608,0.162582,0.159133,0.155196,0.150682,0.145455,0.139299,0.131831,0.122252,0.108296,0.055572
139200,0.178739,0.178615,0.178244,0.177623,0.176747,0.175610,0.174202,0.172513,0.170526,0.168222,0.165575,0.162550,0.159101,0.155166,0.150653,0.145428,0.139274,0.131808,0.122232,0.108280,0.055567
139260,0.178700,0.178577,0.178206,0.177585,0.176709,0.175572,0.174165,0.172476,0.170490,0.168187,0.165541,0.162517,0.159070,0.155136,0.150625,0.145401,0.139249,0.131785,0.122212,0.108264,0.055562
139320,0.178662,0.178538,0.178168,0.177547,0.176671,0.175535,0.174128,0.172440,0.170455,0.168152,0.165507,0.162484,0.159038,0.155105,0.150596,0.145374,0.139224,0.131762,0.122192,0.108248,0.055557
139380,0.178623,0.178500,0.178129,0.177509,0.176633,0.175497,0.174092,0.172404,0.170419,0.168118,0.165473,0.162451,0.159007,0.155075,0.150567,0.145347,0.139199,0.131740,0.122172,0.108232,0.055552
139440,0.178585,0.178461,0.178091,0.177470,0.176596,0.175460,0.174055,0.172368,0.170384,0.168083,0.165440,0.162419,0.158975,0.155045,0.150539,0.145320,0.139174,0.131717,0.122152,0.108216,0.055547
139500,0.178546,0.178423,0.178053,0.177432,0.176558,0.175423,0.174018,0.172332,0.170348,0.168049,0.165406,0.162386,0.158944,0.155015,0.150510,0.145293,0.139149,0.131694,0.122132,0.108199,0.055542
139560,0.178508,0.178385,0.178014,0.177394,0.176520,0.175386,0.173981,0.172295,0.170313,0.168014,0.165372,0.162354,0.158912,0.154985,0.150481,0.145267,0.139124,0.131671,0.122112,0.108183,0.055537
139620,0.178469,0.178346,0.177976,0.177356,0.176483,0.175348,0.173945,0.172259,0.170278,0.167979,0.165339,0.162321,0.158881,0.154955,0.150453,0.145240,0.139099,0.131649,0.122092,0.108167,0.055532
139680,0.178431,0.178308,0.177938,0.177319,0.176445,0.175311,0.173908,0.172223,0.170242,0.167945,0.165305,0.162288,0.158849,0.154925,0.150424,0.145213,0.139074,0.131626,0.122072,0.108151,0.055527
139740,0.178393,0.178270,0.177900,0.177281,0.176408,0.175274,0.173871,0.172187,0.170207,0.167910,0.165271,0.162256,0.158818,0.154895,0.150396,0.145186,0.139049,0.131603,0.122052,0.108135,0.055522
139800,0.178355,0.178232,0.177862,0.177243,0.176370,0.175237,0.173835,0.172151,0.170172,0.167876,0.165238,0.162223,0.158787,0.154865,0.150367,0.145159,0.139025,0.131581,0.122033,0.108119,0.055517
139860,0.178316,0.178193,0.177824,0.177205,0.176333,0.175200,0.173798,0.172115,0.170136,0.167841,0.165204,0.162191,0.158756,0.154835,0.150339,0.145132,0.139000,0.131558,0.122013,0.108103,0.055513
139920,0.178278,0.178155,0.177786,0.177167,0.176295,0.175163,0.173761,0.172079,0.170101,0.167807,0.165171,0.162159,0.158724,0.154805,0.150310,0.145106,0.138975,0.131536,0.121993,0.108087,0.055508
139980,0.178240,0.178117,0.177748,0.177129,0.176258,0.175126,0.173725,0.172043,0.170066,0.167773,0.165137,0.162126,0.158693,0.154775,0.150282,0.145079,0.138950,0.131513,0.121973,0.108071,0.055503
140040,0.178202,0.178079,0.177710,0.177092,0.176220,0.175089,0.173688,0.172008,0.170031,0.167738,0.165104,0.162094,0.158662,0.154745,0.150253,0.145052,0.138925,0.131491,0.121953,0.108055,0.055498
140100,0.178164,0.178041,0.177672,0.177054,0.176183,0.175052,0.173652,0.171972,0.169996,0.167704,0.165071,0.162061,0.158631,0.154715,0.150225,0.145026,0.138901,0.131468,0.121934,0.108039,0.055493
140160,0.178126,0.178003,0.177634,0.177016,0.176146,0.175015,0.173616,0.171936,0.169961,0.167670,0.165037,0.162029,0.158600,0.154685,0.150197,0.144999,0.138876,0.131446,0.121914,0.108023,0.055488
140220,0.178088,0.177965,0.177596,0.176979,0.176108,0.174978,0.173579,0.171900,0.169926,0.167635,0.165004,0.161997,0.158568,0.154656,0.150168,0.144972,0.138851,0.131423,0.121894,0.108007,0.055483
140280,0.178050,0.177927,0.177558,0.176941,0.176071,0.174941,0.173543,0.171864,0.169891,0.167601,0.164971,0.161965,0.158537,0.154626,0.150140,0.144946,0.138826,0.131401,0.121875,0.107991,0.055478
140340,0.178012,0.177889,0.177521,0.176904,0.176034,0.174904,0.173507,0.171829,0.169856,0.167567,0.164937,0.161932,0.158506,0.154596,0.150112,0.144919,0.138802,0.131378,0.121855,0.107975,0.055473
