t,X_0.0,X_0.1,X_0.2,X_0.3,X_0.4,X_0.5,X_0.6,X_0.7,X_0.8,X_0.9,X_1.0,X_1.1,X_1.2,X_1.3,X_1.4,X_1.5,X_1.6,X_1.7,X_1.8,X_1.9,X_surface
91440.000000,0.266508,0.265651,0.263077,0.258766,0.252681,0.244763,0.234907,0.222944,0.208574,0.191236,0.169725,0.140648,0.072918,nan,nan,nan,nan,nan,nan,nan,0.064593
91500.000000,0.266319,0.265464,0.262893,0.258586,0.252508,0.244598,0.234753,0.222802,0.208446,0.191124,0.169632,0.140580,0.072890,nan,nan,nan,nan,nan,nan,nan,0.064567
91560.000000,0.266131,0.265277,0.262708,0.258406,0.252335,0.244433,0.234598,0.222660,0.208318,0.191012,0.169540,0.140511,0.072862,nan,nan,nan,nan,nan,nan,nan,0.064540
91620.000000,0.265944,0.265090,0.262525,0.258227,0.252162,0.244269,0.234444,0.222518,0.208191,0.190901,0.169448,0.140443,0.072834,nan,nan,nan,nan,nan,nan,nan,0.064514
91680.000000,0.265756,0.264904,0.262341,0.258048,0.251990,0.244105,0.234291,0.222376,0.208063,0.190790,0.169356,0.140375,0.072806,nan,nan,nan,nan,nan,nan,nan,0.064487
91740.000000,0.265569,0.264718,0.262158,0.257870,0.251818,0.243942,0.234137,0.222235,0.207936,0.190679,0.169265,0.140307,0.072779,nan,nan,nan,nan,nan,nan,nan,0.064461
91800.000000,0.265383,0.264532,0.261975,0.257692,0.251647,0.243778,0.233984,0.222094,0.207809,0.190568,0.169173,0.140239,0.072751,nan,nan,nan,nan,nan,nan,nan,0.064435
91860.000000,0.265197,0.264347,0.261793,0.257514,0.251475,0.243615,0.233831,0.221953,0.207682,0.190458,0.169081,0.140171,0.072723,nan,nan,nan,nan,nan,nan,nan,0.064409
91920.000000,0.265011,0.264162,0.261610,0.257336,0.251304,0.243452,0.233679,0.221813,0.207556,0.190348,0.168990,0.140104,0.072696,nan,nan,nan,nan,nan,nan,nan,0.064382
91980.000000,0.264825,0.263978,0.261429,0.257159,0.251133,0.243290,0.233526,0.221672,0.207429,0.190237,0.168899,0.140036,0.072668,nan,nan,nan,nan,nan,nan,nan,0.064356
92040.000000,0.264640,0.263793,0.261247,0.256982,0.250963,0.243128,0.233374,0.221532,0.207303,0.190128,0.168808,0.139969,0.072641,nan,nan,nan,nan,nan,nan,nan,0.064330
92100.000000,0.264455,0.263609,0.261066,0.256806,0.250793,0.242966,0.233223,0.221393,0.207178,0.190018,0.168717,0.139901,0.072613,nan,nan,nan,nan,nan,nan,nan,0.064305
92160.000000,0.264271,0.263426,0.260885,0.256630,0.250623,0.242805,0.233071,0.221253,0.207052,0.189908,0.168627,0.139834,0.072586,nan,nan,nan,nan,nan,nan,nan,0.064279
92220.000000,0.264087,0.263243,0.260705,0.256454,0.250454,0.242643,0.232920,0.221114,0.206927,0.189799,0.168536,0.139767,0.072559,nan,nan,nan,nan,nan,nan,nan,0.064253
92280.000000,0.263903,0.263060,0.260525,0.256278,0.250285,0.242483,0.232769,0.220975,0.206801,0.189690,0.168446,0.139700,0.072532,nan,nan,nan,nan,nan,nan,nan,0.064227
92340.000000,0.263719,0.262877,0.260345,0.256103,0.250116,0.242322,0.232619,0.220836,0.206676,0.189581,0.168356,0.139633,0.072504,nan,nan,nan,nan,nan,nan,nan,0.064202
92400.000000,0.263536,0.262695,0.260166,0.255928,0.249947,0.242162,0.232468,0.220698,0.206552,0.189472,0.168266,0.139566,0.072477,nan,nan,nan,nan,nan,nan,nan,0.064176
92460.000000,0.263354,0.262513,0.259986,0.255754,0.249779,0.242002,0.232318,0.220559,0.206427,0.189363,0.168176,0.139500,0.072450,nan,nan,nan,nan,nan,nan,nan,0.064151
92520.000000,0.263171,0.262332,0.259808,0.255579,0.249611,0.241842,0.232169,0.220421,0.206303,0.189255,0.168086,0.139433,0.072423,nan,nan,nan,nan,nan,nan,nan,0.064125
92580.000000,0.262989,0.262151,0.259629,0.255406,0.249444,0.241682,0.232019,0.220284,0.206179,0.189147,0.167996,0.139367,0.072396,nan,nan,nan,nan,nan,nan,nan,0.064100
92640.000000,0.262808,0.261970,0.259451,0.255232,0.249277,0.241523,0.231870,0.220146,0.206055,0.189039,0.167907,0.139300,0.072370,nan,nan,nan,nan,nan,nan,nan,0.064075
92700.000000,0.262626,0.261790,0.259273,0.255059,0.249110,0.241364,0.231721,0.220009,0.205931,0.188931,0.167818,0.139234,0.072343,nan,nan,nan,nan,nan,nan,nan,0.064049
92760.000000,0.262445,0.261609,0.259096,0.254886,0.248943,0.241206,0.231572,0.219872,0.205808,0.188823,0.167728,0.139168,0.072316,nan,nan,nan,nan,nan,nan,nan,0.064024
92820.000000,0.262264,0.261430,0.258919,0.254713,0.248777,0.241048,0.231424,0.219735,0.205685,0.188716,0.167640,0.139102,0.072289,nan,nan,nan,nan,nan,nan,nan,0.063999
92880.000000,0.262084,0.261250,0.258742,0.254541,0.248611,0.240890,0.231275,0.219598,0.205562,0.188609,0.167551,0.139036,0.072263,nan,nan,nan,nan,nan,nan,nan,0.063974
92940.000000,0.261904,0.261071,0.258566,0.254369,0.248445,0.240732,0.231128,0.219462,0.205439,0.188502,0.167462,0.138970,0.072236,nan,nan,nan,nan,nan,nan,nan,0.063949
93000.000000,0.261724,0.260892,0.258390,0.254197,0.248280,0.240575,0.230980,0.219326,0.205316,0.188395,0.167373,0.138904,0.072210,nan,nan,nan,nan,nan,nan,nan,0.063924
93060.000000,0.261545,0.260714,0.258214,0.254026,0.248114,0.240417,0.230833,0.219190,0.205194,0.188288,0.167285,0.138839,0.072183,nan,nan,nan,nan,nan,nan,nan,0.063899
93120.000000,0.261366,0.260536,0.258038,0.253855,0.247950,0.240261,0.230686,0.219055,0.205072,0.188181,0.167197,0.138773,0.072157,nan,nan,nan,nan,nan,nan,nan,0.063875
93180.000000,0.261187,0.260358,0.257863,0.253684,0.247785,0.240104,0.230539,0.218919,0.204950,0.188075,0.167109,0.138708,0.072130,nan,nan,nan,nan,nan,nan,nan,0.063850
93240.000000,0.261009,0.260180,0.257688,0.253514,0.247621,0.239948,0.230392,0.218784,0.204828,0.187969,0.167021,0.138643,0.072104,nan,nan,nan,nan,nan,nan,nan,0.063825
93300.000000,0.260831,0.260003,0.257514,0.253344,0.247457,0.239792,0.230246,0.218650,0.204707,0.187863,0.166933,0.138577,0.072078,nan,nan,nan,nan,nan,nan,nan,0.063801
93360.000000,0.260653,0.259826,0.257340,0.253174,0.247293,0.239636,0.230100,0.218515,0.204586,0.187757,0.166845,0.138512,0.072052,nan,nan,nan,nan,nan,nan,nan,0.063776
93420.000000,0.260476,0.259650,0.257166,0.253005,0.247130,0.239481,0.229954,0.218381,0.204465,0.187652,0.166758,0.138447,0.072026,nan,nan,nan,nan,nan,nan,nan,0.063752
93480.000000,0.260299,0.259474,0.256992,0.252836,0.246967,0.239326,0.229808,0.218246,0.204344,0.187546,0.166671,0.138383,0.072000,nan,nan,nan,nan,nan,nan,nan,0.063727
93540.000000,0.260122,0.259298,0.256819,0.252667,0.246804,0.239171,0.229663,0.218113,0.204223,0.187441,0.166583,0.138318,0.071974,nan,nan,nan,nan,nan,nan,nan,0.063703
93600.000000,0.259946,0.259122,0.256646,0.252498,0.246642,0.239016,0.229518,0.217979,0.204103,0.187336,0.166496,0.138253,0.071948,nan,nan,nan,nan,nan,nan,nan,0.063679
93660.000000,0.259770,0.258947,0.256474,0.252330,0.246480,0.238862,0.229373,0.217846,0.203983,0.187231,0.166409,0.138189,0.071922,nan,nan,nan,nan,nan,nan,nan,0.063654
93720.000000,0.259594,0.258772,0.256302,0.252162,0.246318,0.238708,0.229229,0.217712,0.203863,0.187126,0.166323,0.138124,0.071896,nan,nan,nan,nan,nan,nan,nan,0.063630
93780.000000,0.259418,0.258598,0.256130,0.251995,0.246157,0.238554,0.229085,0.217579,0.203743,0.187022,0.166236,0.138060,0.071870,nan,nan,nan,nan,nan,nan,nan,0.063606
93840.000000,0.259243,0.258424,0.255958,0.251827,0.245995,0.238401,0.228941,0.217447,0.203623,0.186917,0.166150,0.137996,0.071844,nan,nan,nan,nan,nan,nan,nan,0.063582
93900.000000,0.259069,0.258250,0.255787,0.251660,0.245834,0.238247,0.228797,0.217314,0.203504,0.186813,0.166063,0.137932,0.071819,nan,nan,nan,nan,nan,nan,nan,0.063558
93960.000000,0.258894,0.258076,0.255616,0.251494,0.245674,0.238095,0.228654,0.217182,0.203385,0.186709,0.165977,0.137868,0.071793,nan,nan,nan,nan,nan,nan,nan,0.063534
94020.000000,0.258720,0.257903,0.255445,0.251327,0.245513,0.237942,0.228511,0.217050,0.203266,0.186605,0.165891,0.137804,0.071768,nan,nan,nan,nan,nan,nan,nan,0.063511
94080.000000,0.258546,0.257730,0.255275,0.251161,0.245353,0.237790,0.228368,0.216918,0.203147,0.186502,0.165805,0.137740,0.071742,nan,nan,nan,nan,nan,nan,nan,0.063487
94140.000000,0.258373,0.257557,0.255105,0.250995,0.245194,0.237638,0.228225,0.216787,0.203028,0.186398,0.165719,0.137676,0.071717,nan,nan,nan,nan,nan,nan,nan,0.063463
94200.000000,0.258200,0.257385,0.254935,0.250830,0.245034,0.237486,0.228082,0.216655,0.202910,0.186295,0.165634,0.137613,0.071691,nan,nan,nan,nan,nan,nan,nan,0.063439
94260.000000,0.258027,0.257213,0.254765,0.250665,0.244875,0.237334,0.227940,0.216524,0.202792,0.186192,0.165548,0.137549,0.071666,nan,nan,nan,nan,nan,nan,nan,0.063416
94320.000000,0.257854,0.257041,0.254596,0.250500,0.244716,0.237183,0.227798,0.216394,0.202674,0.186089,0.165463,0.137486,0.071641,nan,nan,nan,nan,nan,nan,nan,0.063392
94380.000000,0.257682,0.256870,0.254428,0.250335,0.244557,0.237032,0.227657,0.216263,0.202556,0.185986,0.165378,0.137422,0.071615,nan,nan,nan,nan,nan,nan,nan,0.063369
94440.000000,0.257510,0.256699,0.254259,0.250171,0.244399,0.236881,0.227515,0.216133,0.202439,0.185883,0.165293,0.137359,0.071590,nan,nan,nan,nan,nan,nan,nan,0.063345
94500.000000,0.257338,0.256528,0.254091,0.250007,0.244241,0.236731,0.227374,0.216002,0.202321,0.185781,0.165208,0.137296,0.071565,nan,nan,nan,nan,nan,nan,nan,0.063322
94560.000000,0.257167,0.256358,0.253923,0.249843,0.244083,0.236581,0.227233,0.215872,0.202204,0.185679,0.165123,0.137233,0.071540,nan,nan,nan,nan,nan,nan,nan,0.063299
94620.000000,0.256996,0.256188,0.253755,0.249680,0.243926,0.236431,0.227093,0.215743,0.202087,0.185577,0.165038,0.137170,0.071515,nan,nan,nan,nan,nan,nan,nan,0.063276
94680.000000,0.256826,0.256018,0.253588,0.249517,0.243769,0.236281,0.226952,0.215613,0.201971,0.185475,0.164954,0.137107,0.071490,nan,nan,nan,nan,nan,nan,nan,0.063252
94740.000000,0.256655,0.255848,0.253421,0.249354,0.243612,0.236132,0.226812,0.215484,0.201854,0.185373,0.164870,0.137045,0.071465,nan,nan,nan,nan,nan,nan,nan,0.063229
94800.000000,0.256485,0.255679,0.253254,0.249192,0.243455,0.235983,0.226672,0.215355,0.201738,0.185271,0.164785,0.136982,0.071440,nan,nan,nan,nan,nan,nan,nan,0.063206
94860.000000,0.256315,0.255510,0.253088,0.249030,0.243299,0.235834,0.226532,0.215226,0.201622,0.185170,0.164701,0.136920,0.071415,nan,nan,nan,nan,nan,nan,nan,0.063183
94920.000000,0.256146,0.255342,0.252922,0.248868,0.243143,0.235685,0.226393,0.215098,0.201506,0.185069,0.164617,0.136857,0.071391,nan,nan,nan,nan,nan,nan,nan,0.063160
94980.000000,0.255977,0.255173,0.252756,0.248706,0.242987,0.235537,0.226254,0.214969,0.201390,0.184968,0.164533,0.136795,0.071366,nan,nan,nan,nan,nan,nan,nan,0.063138
95040.000000,0.255808,0.255005,0.252591,0.248545,0.242831,0.235389,0.226115,0.214841,0.201275,0.184867,0.164450,0.136733,0.071341,nan,nan,nan,nan,nan,nan,nan,0.063115
95100.000000,0.255640,0.254838,0.252425,0.248384,0.242676,0.235241,0.225976,0.214713,0.201159,0.184766,0.164366,0.136671,0.071317,nan,nan,nan,nan,nan,nan,nan,0.063092
95160.000000,0.255471,0.254670,0.252261,0.248223,0.242521,0.235093,0.225838,0.214586,0.201044,0.184666,0.164283,0.136609,0.071292,nan,nan,nan,nan,nan,nan,nan,0.063069
95220.000000,0.255304,0.254503,0.252096,0.248062,0.242366,0.234946,0.225699,0.214458,0.200929,0.184565,0.164200,0.136547,0.071268,nan,nan,nan,nan,nan,nan,nan,0.063047
95280.000000,0.255136,0.254336,0.251932,0.247902,0.242212,0.234799,0.225561,0.214331,0.200814,0.184465,0.164117,0.136485,0.071243,nan,nan,nan,nan,nan,nan,nan,0.063024
95340.000000,0.254969,0.254170,0.251768,0.247742,0.242058,0.234652,0.225424,0.214204,0.200700,0.184365,0.164034,0.136423,0.071219,nan,nan,nan,nan,nan,nan,nan,0.063001
95400.000000,0.254802,0.254004,0.251604,0.247583,0.241904,0.234506,0.225286,0.214077,0.200586,0.184265,0.163951,0.136362,0.071194,nan,nan,nan,nan,nan,nan,nan,0.062979
95460.000000,0.254635,0.253838,0.251441,0.247423,0.241750,0.234359,0.225149,0.213950,0.200471,0.184165,0.163867,0.136299,0.071162,nan,nan,nan,nan,nan,nan,nan,0.062957
95520.000000,0.254469,0.253672,0.251277,0.247264,0.241597,0.234213,0.225011,0.213823,0.200356,0.184064,0.163783,0.136235,0.071116,nan,nan,nan,nan,nan,nan,nan,0.062934
95580.000000,0.254302,0.253507,0.251115,0.247105,0.241444,0.234067,0.224874,0.213696,0.200241,0.183963,0.163698,0.136169,0.071055,nan,nan,nan,nan,nan,nan,nan,0.062912
95640.000000,0.254137,0.253342,0.250952,0.246947,0.241290,0.233921,0.224736,0.213569,0.200125,0.183861,0.163611,0.136101,0.070983,nan,nan,nan,nan,nan,nan,nan,0.062890
95700.000000,0.253971,0.253177,0.250789,0.246788,0.241137,0.233775,0.224599,0.213441,0.200010,0.183758,0.163524,0.136032,0.070898,nan,nan,nan,nan,nan,nan,nan,0.062868
95760.000000,0.253806,0.253013,0.250627,0.246630,0.240984,0.233629,0.224461,0.213313,0.199893,0.183655,0.163437,0.135962,0.070804,nan,nan,nan,nan,nan,nan,nan,0.062846
95820.000000,0.253641,0.252849,0.250465,0.246472,0.240832,0.233483,0.224324,0.213186,0.199777,0.183552,0.163348,0.135890,0.070700,nan,nan,nan,nan,nan,nan,nan,0.062824
95880.000000,0.253476,0.252685,0.250304,0.246314,0.240679,0.233337,0.224186,0.213058,0.199661,0.183449,0.163259,0.135817,0.070587,nan,nan,nan,nan,nan,nan,nan,0.062803
95940.000000,0.253312,0.252521,0.250143,0.246156,0.240527,0.233191,0.224049,0.212930,0.199544,0.183345,0.163170,0.135744,0.070468,nan,nan,nan,nan,nan,nan,nan,0.062781
96000.000000,0.253148,0.252358,0.249981,0.245999,0.240375,0.233046,0.223911,0.212802,0.199427,0.183241,0.163080,0.135670,0.070342,nan,nan,nan,nan,nan,nan,nan,0.062760
96060.000000,0.252984,0.252195,0.249821,0.245842,0.240223,0.232901,0.223774,0.212675,0.199311,0.183137,0.162990,0.135595,0.070211,nan,nan,nan,nan,nan,nan,nan,0.062738
96120.000000,0.252821,0.252032,0.249660,0.245685,0.240071,0.232756,0.223637,0.212547,0.199194,0.183032,0.162900,0.135520,0.070076,nan,nan,nan,nan,nan,nan,nan,0.062717
96180.000000,0.252657,0.251870,0.249500,0.245529,0.239919,0.232611,0.223500,0.212420,0.199077,0.182928,0.162810,0.135445,0.069938,nan,nan,nan,nan,nan,nan,nan,0.062695
96240.000000,0.252494,0.251707,0.249340,0.245372,0.239768,0.232466,0.223363,0.212292,0.198961,0.182824,0.162719,0.135369,0.069798,nan,nan,nan,nan,nan,nan,nan,0.062674
96300.000000,0.252332,0.251545,0.249180,0.245216,0.239617,0.232322,0.223227,0.212165,0.198845,0.182720,0.162629,0.135293,0.069657,nan,nan,nan,nan,nan,nan,nan,0.062653
96360.000000,0.252169,0.251384,0.249021,0.245060,0.239466,0.232177,0.223091,0.212038,0.198728,0.182616,0.162539,0.135218,0.069517,nan,nan,nan,nan,nan,nan,nan,0.062632
96420.000000,0.252007,0.251222,0.248861,0.244905,0.239316,0.232033,0.222954,0.211911,0.198612,0.182512,0.162449,0.135143,0.069377,nan,nan,nan,nan,nan,nan,nan,0.062611
96480.000000,0.251845,0.251061,0.248702,0.244749,0.239166,0.231890,0.222819,0.211785,0.198497,0.182409,0.162359,0.135068,0.069240,nan,nan,nan,nan,nan,nan,nan,0.062590
96540.000000,0.251684,0.250900,0.248544,0.244594,0.239016,0.231746,0.222683,0.211659,0.198381,0.182306,0.162270,0.134993,0.069105,nan,nan,nan,nan,nan,nan,nan,0.062569
96600.000000,0.251522,0.250740,0.248385,0.244440,0.238866,0.231603,0.222548,0.211533,0.198266,0.182203,0.162181,0.134920,0.068976,nan,nan,nan,nan,nan,nan,nan,0.062548
96660.000000,0.251361,0.250579,0.248227,0.244285,0.238717,0.231460,0.222413,0.211408,0.198152,0.182101,0.162093,0.134847,0.068851,nan,nan,nan,nan,nan,nan,nan,0.062527
96720.000000,0.251201,0.250419,0.248069,0.244131,0.238568,0.231318,0.222279,0.211282,0.198037,0.181999,0.162005,0.134775,0.068733,nan,nan,nan,nan,nan,nan,nan,0.062506
96780.000000,0.251040,0.250260,0.247912,0.243977,0.238419,0.231176,0.222145,0.211158,0.197924,0.181898,0.161918,0.134704,0.068622,nan,nan,nan,nan,nan,nan,nan,0.062485
96840.000000,0.250880,0.250100,0.247755,0.243824,0.238271,0.231034,0.222011,0.211034,0.197811,0.181797,0.161832,0.134634,0.068520,nan,nan,nan,nan,nan,nan,nan,0.062464
96900.000000,0.250720,0.249941,0.247598,0.243670,0.238123,0.230892,0.221878,0.210910,0.197698,0.181698,0.161747,0.134566,0.068427,nan,nan,nan,nan,nan,nan,nan,0.062444
96960.000000,0.250560,0.249782,0.247441,0.243517,0.237975,0.230751,0.221745,0.210787,0.197586,0.181599,0.161663,0.134499,0.068345,nan,nan,nan,nan,nan,nan,nan,0.062423
97020.000000,0.250401,0.249623,0.247285,0.243365,0.237827,0.230611,0.221612,0.210664,0.197475,0.181500,0.161580,0.134433,0.068274,nan,nan,nan,nan,nan,nan,nan,0.062402
97080.000000,0.250242,0.249465,0.247129,0.243212,0.237680,0.230471,0.221480,0.210542,0.197364,0.181403,0.161498,0.134370,0.068216,nan,nan,nan,nan,nan,nan,nan,0.062381
97140.000000,0.250083,0.249307,0.246973,0.243061,0.237534,0.230331,0.221349,0.210421,0.197254,0.181306,0.161417,0.134308,0.068172,nan,nan,nan,nan,nan,nan,nan,0.062360
97200.000000,0.249924,0.249149,0.246817,0.242909,0.237388,0.230191,0.221218,0.210300,0.197145,0.181211,0.161337,0.134248,0.068142,nan,nan,nan,nan,nan,nan,nan,0.062340
97260.000000,0.249766,0.248992,0.246662,0.242758,0.237242,0.230053,0.221088,0.210179,0.197036,0.181116,0.161258,0.134190,0.068120,nan,nan,nan,nan,nan,nan,nan,0.062319
97320.000000,0.249608,0.248834,0.246507,0.242607,0.237096,0.229914,0.220957,0.210059,0.196928,0.181021,0.161180,0.134131,0.068097,nan,nan,nan,nan,nan,nan,nan,0.062298
97380.000000,0.249450,0.248678,0.246353,0.242456,0.236951,0.229775,0.220827,0.209939,0.196820,0.180927,0.161101,0.134073,0.068075,nan,nan,nan,nan,nan,nan,nan,0.062277
97440.000000,0.249293,0.248521,0.246198,0.242305,0.236806,0.229637,0.220698,0.209819,0.196712,0.180832,0.161023,0.134015,0.068053,nan,nan,nan,nan,nan,nan,nan,0.062257
97500.000000,0.249136,0.248364,0.246044,0.242155,0.236661,0.229499,0.220568,0.209700,0.196604,0.180738,0.160945,0.133957,0.068031,nan,nan,nan,nan,nan,nan,nan,0.062236
97560.000000,0.248979,0.248208,0.245890,0.242005,0.236516,0.229361,0.220439,0.209580,0.196496,0.180644,0.160866,0.133898,0.068009,nan,nan,nan,nan,nan,nan,nan,0.062216
97620.000000,0.248822,0.248052,0.245737,0.241855,0.236372,0.229224,0.220310,0.209461,0.196389,0.180550,0.160788,0.133840,0.067988,nan,nan,nan,nan,nan,nan,nan,0.062195
97680.000000,0.248666,0.247897,0.245583,0.241706,0.236227,0.229086,0.220181,0.209342,0.196281,0.180456,0.160710,0.133782,0.067966,nan,nan,nan,nan,nan,nan,nan,0.062175
97740.000000,0.248510,0.247742,0.245430,0.241557,0.236083,0.228949,0.220052,0.209223,0.196174,0.180362,0.160633,0.133725,0.067944,nan,nan,nan,nan,nan,nan,nan,0.062154
97800.000000,0.248354,0.247587,0.245278,0.241408,0.235940,0.228813,0.219923,0.209105,0.196067,0.180268,0.160555,0.133667,0.067922,nan,nan,nan,nan,nan,nan,nan,0.062134
97860.000000,0.248199,0.247432,0.245125,0.241259,0.235796,0.228676,0.219795,0.208987,0.195960,0.180175,0.160477,0.133609,0.067900,nan,nan,nan,nan,nan,nan,nan,0.062113
97920.000000,0.248043,0.247277,0.244973,0.241110,0.235653,0.228540,0.219667,0.208868,0.195853,0.180082,0.160400,0.133552,0.067879,nan,nan,nan,nan,nan,nan,nan,0.062093
97980.000000,0.247888,0.247123,0.244821,0.240962,0.235510,0.228403,0.219539,0.208750,0.195747,0.179989,0.160323,0.133494,0.067857,nan,nan,nan,nan,nan,nan,nan,0.062073
98040.000000,0.247734,0.246969,0.244669,0.240814,0.235368,0.228268,0.219412,0.208633,0.195641,0.179896,0.160246,0.133437,0.067836,nan,nan,nan,nan,nan,nan,nan,0.062053
98100.000000,0.247579,0.246815,0.244518,0.240667,0.235225,0.228132,0.219284,0.208515,0.195535,0.179803,0.160169,0.133379,0.067814,nan,nan,nan,nan,nan,nan,nan,0.062033
98160.000000,0.247425,0.246662,0.244367,0.240519,0.235083,0.227996,0.219157,0.208398,0.195429,0.179710,0.160092,0.133322,0.067793,nan,nan,nan,nan,nan,nan,nan,0.062013
98220.000000,0.247271,0.246509,0.244216,0.240372,0.234941,0.227861,0.219030,0.208280,0.195323,0.179618,0.160015,0.133265,0.067771,nan,nan,nan,nan,nan,nan,nan,0.061993
98280.000000,0.247117,0.246356,0.244065,0.240225,0.234799,0.227726,0.218903,0.208163,0.195217,0.179526,0.159938,0.133208,0.067750,nan,nan,nan,nan,nan,nan,nan,0.061973
98340.000000,0.246964,0.246203,0.243915,0.240078,0.234658,0.227591,0.218777,0.208047,0.195112,0.179433,0.159862,0.133151,0.067728,nan,nan,nan,nan,nan,nan,nan,0.061953
98400.000000,0.246811,0.246051,0.243765,0.239932,0.234517,0.227457,0.218650,0.207930,0.195007,0.179341,0.159785,0.133094,0.067707,nan,nan,nan,nan,nan,nan,nan,0.061933
98460.000000,0.246658,0.245899,0.243615,0.239786,0.234376,0.227323,0.218524,0.207814,0.194901,0.179249,0.159709,0.133037,0.067686,nan,nan,nan,nan,nan,nan,nan,0.061913
98520.000000,0.246505,0.245747,0.243465,0.239640,0.234235,0.227189,0.218398,0.207697,0.194797,0.179158,0.159633,0.132981,0.067664,nan,nan,nan,nan,nan,nan,nan,0.061893
98580.000000,0.246353,0.245595,0.243316,0.239494,0.234095,0.227055,0.218273,0.207581,0.194692,0.179066,0.159556,0.132924,0.067643,nan,nan,nan,nan,nan,nan,nan,0.061873
98640.000000,0.246201,0.245444,0.243167,0.239349,0.233954,0.226921,0.218147,0.207465,0.194587,0.178975,0.159480,0.132867,0.067622,nan,nan,nan,nan,nan,nan,nan,0.061854
98700.000000,0.246049,0.245293,0.243018,0.239204,0.233814,0.226788,0.218022,0.207350,0.194483,0.178883,0.159405,0.132811,0.067601,nan,nan,nan,nan,nan,nan,nan,0.061834
98760.000000,0.245898,0.245142,0.242869,0.239059,0.233675,0.226655,0.217897,0.207234,0.194379,0.178792,0.159329,0.132755,0.067580,nan,nan,nan,nan,nan,nan,nan,0.061814
98820.000000,0.245747,0.244992,0.242721,0.238914,0.233535,0.226522,0.217772,0.207119,0.194275,0.178701,0.159253,0.132698,0.067559,nan,nan,nan,nan,nan,nan,nan,0.061795
98880.000000,0.245596,0.244841,0.242573,0.238770,0.233396,0.226389,0.217647,0.207004,0.194171,0.178610,0.159178,0.132642,0.067538,nan,nan,nan,nan,nan,nan,nan,0.061775
98940.000000,0.245445,0.244691,0.242425,0.238626,0.233257,0.226257,0.217523,0.206889,0.194067,0.178519,0.159102,0.132586,0.067517,nan,nan,nan,nan,nan,nan,nan,0.061756
99000.000000,0.245294,0.244542,0.242277,0.238482,0.233118,0.226124,0.217399,0.206774,0.193963,0.178429,0.159027,0.132530,0.067496,nan,nan,nan,nan,nan,nan,nan,0.061737
99060.000000,0.245144,0.244392,0.242130,0.238338,0.232979,0.225992,0.217275,0.206660,0.193860,0.178338,0.158952,0.132474,0.067475,nan,nan,nan,nan,nan,nan,nan,0.061717
99120.000000,0.244994,0.244243,0.241983,0.238195,0.232841,0.225860,0.217151,0.206546,0.193757,0.178248,0.158877,0.132418,0.067455,nan,nan,nan,nan,nan,nan,nan,0.061698
99180.000000,0.244844,0.244094,0.241836,0.238051,0.232703,0.225729,0.217027,0.206431,0.193654,0.178158,0.158802,0.132362,0.067434,nan,nan,nan,nan,nan,nan,nan,0.061679
99240.000000,0.244695,0.243945,0.241690,0.237909,0.232565,0.225597,0.216904,0.206318,0.193551,0.178068,0.158727,0.132307,0.067413,nan,nan,nan,nan,nan,nan,nan,0.061659
99300.000000,0.244546,0.243797,0.241543,0.237766,0.232427,0.225466,0.216781,0.206204,0.193448,0.177978,0.158653,0.132251,0.067392,nan,nan,nan,nan,nan,nan,nan,0.061640
99360.000000,0.244397,0.243649,0.241397,0.237623,0.232290,0.225335,0.216658,0.206090,0.193346,0.177888,0.158578,0.132195,0.067372,nan,nan,nan,nan,nan,nan,nan,0.061621
99420.000000,0.244248,0.243501,0.241252,0.237481,0.232153,0.225205,0.216535,0.205977,0.193243,0.177799,0.158504,0.132140,0.067351,nan,nan,nan,nan,nan,nan,nan,0.061602
99480.000000,0.244100,0.243353,0.241106,0.237339,0.232016,0.225074,0.216412,0.205864,0.193141,0.177709,0.158429,0.132085,0.067331,nan,nan,nan,nan,nan,nan,nan,0.061583
99540.000000,0.243952,0.243205,0.240961,0.237197,0.231879,0.224944,0.216290,0.205751,0.193039,0.177620,0.158355,0.132029,0.067310,nan,nan,nan,nan,nan,nan,nan,0.061564
99600.000000,0.243804,0.243058,0.240816,0.237056,0.231743,0.224814,0.216168,0.205638,0.192937,0.177531,0.158281,0.131974,0.067290,nan,nan,nan,nan,nan,nan,nan,0.061545
99660.000000,0.243656,0.242911,0.240671,0.236915,0.231606,0.224684,0.216046,0.205525,0.192835,0.177442,0.158207,0.131919,0.067269,nan,nan,nan,nan,nan,nan,nan,0.061526
99720.000000,0.243508,0.242765,0.240526,0.236774,0.231470,0.224554,0.215924,0.205413,0.192734,0.177353,0.158133,0.131864,0.067249,nan,nan,nan,nan,nan,nan,nan,0.061507
99780.000000,0.243361,0.242618,0.240382,0.236633,0.231335,0.224425,0.215802,0.205300,0.192632,0.177264,0.158059,0.131809,0.067229,nan,nan,nan,nan,nan,nan,nan,0.061488
99840.000000,0.243214,0.242472,0.240238,0.236492,0.231199,0.224296,0.215681,0.205188,0.192531,0.177176,0.157986,0.131754,0.067208,nan,nan,nan,nan,nan,nan,nan,0.061470
99900.000000,0.243068,0.242326,0.240094,0.236352,0.231064,0.224167,0.215560,0.205076,0.192430,0.177087,0.157912,0.131699,0.067188,nan,nan,nan,nan,nan,nan,nan,0.061451
99960.000000,0.242921,0.242180,0.239950,0.236212,0.230929,0.224038,0.215439,0.204965,0.192329,0.176999,0.157839,0.131645,0.067168,nan,nan,nan,nan,nan,nan,nan,0.061432
