scenario,T_platform_C,hm_factor,r_cm,X_event,is_pareto,representative
T50.165_hm1,50.165,1,1.84,0.1030437367,False,
T50.165_hm1,50.165,1,1.86,0.1008681735,False,
T50.165_hm1,50.165,1,1.88,0.09844916177,False,
T50.165_hm1,50.165,1,1.9,0.09571649504,False,
T50.165_hm1,50.165,1,1.92,0.09255260271,False,
T50.165_hm1,50.165,1,1.94,0.08874979327,False,
T50.165_hm1,50.165,1,1.96,0.08386242356,False,
T50.165_hm1,50.165,1,1.98,0.0765658019,False,
T50.165_hm1,50.165,1,2,0.05253535998,False,
T50.25_hm1,50.25,1,0,0.1500000011,False,
T50.25_hm1,50.25,1,0.02,0.1499963788,False,
T50.25_hm1,50.25,1,0.04,0.1499855108,False,
T50.25_hm1,50.25,1,0.06,0.149967302,False,
T50.25_hm1,50.25,1,0.08,0.149941782,False,
T50.25_hm1,50.25,1,0.1,0.1499089993,False,
T50.25_hm1,50.25,1,0.12,0.1498689441,False,
T50.25_hm1,50.25,1,0.14,0.1498216039,False,
T50.25_hm1,50.25,1,0.16,0.1497668358,False,
T50.25_hm1,50.25,1,0.18,0.1497047294,False,
T50.25_hm1,50.25,1,0.2,0.1496352865,False,
T50.25_hm1,50.25,1,0.22,0.1495584855,False,
T50.25_hm1,50.25,1,0.24,0.149474288,False,
T50.25_hm1,50.25,1,0.26,0.149382544,False,
T50.25_hm1,50.25,1,0.28,0.1492833612,False,
T50.25_hm1,50.25,1,0.3,0.1491767079,False,
T50.25_hm1,50.25,1,0.32,0.1490625499,False,
T50.25_hm1,50.25,1,0.34,0.1489407985,False,
T50.25_hm1,50.25,1,0.36,0.1488113613,False,
T50.25_hm1,50.25,1,0.38,0.1486742986,False,
T50.25_hm1,50.25,1,0.4,0.1485295649,False,
T50.25_hm1,50.25,1,0.42,0.1483771117,False,
T50.25_hm1,50.25,1,0.44,0.148216796,False,
T50.25_hm1,50.25,1,0.46,0.1480485842,False,
T50.25_hm1,50.25,1,0.48,0.1478724863,False,
T50.25_hm1,50.25,1,0.5,0.1476884407,False,
T50.25_hm1,50.25,1,0.52,0.1474963823,False,
T50.25_hm1,50.25,1,0.54,0.1472961073,False,
T50.25_hm1,50.25,1,0.56,0.1470876436,False,
T50.25_hm1,50.25,1,0.58,0.1468709459,False,
T50.25_hm1,50.25,1,0.6,0.1466459333,False,
T50.25_hm1,50.25,1,0.62,0.1464125123,False,
T50.25_hm1,50.25,1,0.64,0.1461704337,False,
T50.25_hm1,50.25,1,0.66,0.1459197666,False,
T50.25_hm1,50.25,1,0.68,0.1456604112,False,
T50.25_hm1,50.25,1,0.7,0.1453922623,False,
T50.25_hm1,50.25,1,0.72,0.1451151566,False,
T50.25_hm1,50.25,1,0.74,0.1448288956,False,
T50.25_hm1,50.25,1,0.76,0.1445334868,False,
T50.25_hm1,50.25,1,0.78,0.1442288008,False,
T50.25_hm1,50.25,1,0.8,0.1439147015,False,
T50.25_hm1,50.25,1,0.82,0.1435909417,False,
T50.25_hm1,50.25,1,0.84,0.1432573753,False,
T50.25_hm1,50.25,1,0.86,0.1429139361,False,
T50.25_hm1,50.25,1,0.88,0.1425604559,False,
T50.25_hm1,50.25,1,0.9,0.1421967577,False,
T50.25_hm1,50.25,1,0.92,0.1418224893,False,
T50.25_hm1,50.25,1,0.94,0.14143756,False,
T50.25_hm1,50.25,1,0.96,0.1410418116,False,
T50.25_hm1,50.25,1,0.98,0.1406350233,False,
T50.25_hm1,50.25,1,1,0.1402169616,False,
T50.25_hm1,50.25,1,1.02,0.1397871384,False,
T50.25_hm1,50.25,1,1.04,0.1393455223,False,
T50.25_hm1,50.25,1,1.06,0.1388918349,False,
T50.25_hm1,50.25,1,1.08,0.1384257808,False,
T50.25_hm1,50.25,1,1.1,0.137946983,False,
T50.25_hm1,50.25,1,1.12,0.1374549599,False,
T50.25_hm1,50.25,1,1.14,0.1369495533,False,
T50.25_hm1,50.25,1,1.16,0.1364303836,False,
T50.25_hm1,50.25,1,1.18,0.1358970457,False,
T50.25_hm1,50.25,1,1.2,0.1353489599,False,
T50.25_hm1,50.25,1,1.22,0.1347856345,False,
T50.25_hm1,50.25,1,1.24,0.134206728,False,
T50.25_hm1,50.25,1,1.26,0.1336117056,False,
T50.25_hm1,50.25,1,1.28,0.1329999926,False,
T50.25_hm1,50.25,1,1.3,0.1323707071,False,
T50.25_hm1,50.25,1,1.32,0.1317233148,False,
T50.25_hm1,50.25,1,1.34,0.1310571912,False,
T50.25_hm1,50.25,1,1.36,0.1303715498,False,
T50.25_hm1,50.25,1,1.38,0.1296655364,False,
T50.25_hm1,50.25,1,1.4,0.1289377863,False,
T50.25_hm1,50.25,1,1.42,0.1281876547,False,
T50.25_hm1,50.25,1,1.44,0.1274140447,False,
T50.25_hm1,50.25,1,1.46,0.1266157283,False,
T50.25_hm1,50.25,1,1.48,0.1257912453,False,
T50.25_hm1,50.25,1,1.5,0.1249387124,False,
T50.25_hm1,50.25,1,1.52,0.1240568926,False,
T50.25_hm1,50.25,1,1.54,0.1231439235,False,
T50.25_hm1,50.25,1,1.56,0.1221977199,False,
T50.25_hm1,50.25,1,1.58,0.1212156007,False,
T50.25_hm1,50.25,1,1.6,0.1201947175,False,
T50.25_hm1,50.25,1,1.62,0.1191324462,False,
T50.25_hm1,50.25,1,1.64,0.1180253024,False,
T50.25_hm1,50.25,1,1.66,0.1168692662,False,
T50.25_hm1,50.25,1,1.68,0.1156588608,False,
T50.25_hm1,50.25,1,1.7,0.1143887993,False,
T50.25_hm1,50.25,1,1.72,0.1130528885,False,
T50.25_hm1,50.25,1,1.74,0.1116432619,False,
T50.25_hm1,50.25,1,1.76,0.1101503639,False,
T50.25_hm1,50.25,1,1.78,0.1085603956,False,
T50.25_hm1,50.25,1,1.8,0.1068597052,False,
T50.25_hm1,50.25,1,1.82,0.105029257,False,
T50.25_hm1,50.25,1,1.84,0.1030437576,False,
T50.25_hm1,50.25,1,1.86,0.1008681971,False,
T50.25_hm1,50.25,1,1.88,0.09844918897,False,
T50.25_hm1,50.25,1,1.9,0.09571652705,False,
T50.25_hm1,50.25,1,1.92,0.09255264163,False,
T50.25_hm1,50.25,1,1.94,0.08874984302,False,
T50.25_hm1,50.25,1,1.96,0.08386249328,False,
T50.25_hm1,50.25,1,1.98,0.07656592569,False,
T50.25_hm1,50.25,1,2,0.0525437471,False,
T50.5_hm1,50.5,1,0,0.1499999991,False,
T50.5_hm1,50.5,1,0.02,0.1499963768,False,
T50.5_hm1,50.5,1,0.04,0.1499855089,False,
T50.5_hm1,50.5,1,0.06,0.1499673001,False,
T50.5_hm1,50.5,1,0.08,0.1499417801,False,
T50.5_hm1,50.5,1,0.1,0.1499089974,False,
T50.5_hm1,50.5,1,0.12,0.1498689422,False,
T50.5_hm1,50.5,1,0.14,0.1498216021,False,
T50.5_hm1,50.5,1,0.16,0.149766834,False,
T50.5_hm1,50.5,1,0.18,0.1497047276,False,
T50.5_hm1,50.5,1,0.2,0.1496352848,False,
T50.5_hm1,50.5,1,0.22,0.1495584838,False,
T50.5_hm1,50.5,1,0.24,0.1494742864,False,
T50.5_hm1,50.5,1,0.26,0.1493825425,False,
T50.5_hm1,50.5,1,0.28,0.1492833597,False,
T50.5_hm1,50.5,1,0.3,0.1491767065,False,
T50.5_hm1,50.5,1,0.32,0.1490625486,False,
T50.5_hm1,50.5,1,0.34,0.1489407973,False,
T50.5_hm1,50.5,1,0.36,0.1488113601,False,
T50.5_hm1,50.5,1,0.38,0.1486742975,False,
T50.5_hm1,50.5,1,0.4,0.1485295639,False,
T50.5_hm1,50.5,1,0.42,0.1483771108,False,
T50.5_hm1,50.5,1,0.44,0.1482167952,False,
T50.5_hm1,50.5,1,0.46,0.1480485835,False,
T50.5_hm1,50.5,1,0.48,0.1478724857,False,
T50.5_hm1,50.5,1,0.5,0.1476884402,False,
T50.5_hm1,50.5,1,0.52,0.147496382,False,
T50.5_hm1,50.5,1,0.54,0.147296107,False,
T50.5_hm1,50.5,1,0.56,0.1470876434,False,
T50.5_hm1,50.5,1,0.58,0.1468709459,False,
T50.5_hm1,50.5,1,0.6,0.1466459335,False,
T50.5_hm1,50.5,1,0.62,0.1464125126,False,
T50.5_hm1,50.5,1,0.64,0.1461704341,False,
T50.5_hm1,50.5,1,0.66,0.1459197672,False,
T50.5_hm1,50.5,1,0.68,0.1456604119,False,
T50.5_hm1,50.5,1,0.7,0.1453922632,False,
T50.5_hm1,50.5,1,0.72,0.1451151578,False,
T50.5_hm1,50.5,1,0.74,0.1448288969,False,
T50.5_hm1,50.5,1,0.76,0.1445334883,False,
T50.5_hm1,50.5,1,0.78,0.1442288025,False,
T50.5_hm1,50.5,1,0.8,0.1439147034,False,
T50.5_hm1,50.5,1,0.82,0.1435909439,False,
T50.5_hm1,50.5,1,0.84,0.1432573776,False,
T50.5_hm1,50.5,1,0.86,0.1429139386,False,
T50.5_hm1,50.5,1,0.88,0.1425604587,False,
T50.5_hm1,50.5,1,0.9,0.1421967607,False,
T50.5_hm1,50.5,1,0.92,0.1418224925,False,
T50.5_hm1,50.5,1,0.94,0.1414375635,False,
T50.5_hm1,50.5,1,0.96,0.1410418154,False,
T50.5_hm1,50.5,1,0.98,0.1406350273,False,
T50.5_hm1,50.5,1,1,0.1402169659,False,
T50.5_hm1,50.5,1,1.02,0.139787143,False,
T50.5_hm1,50.5,1,1.04,0.1393455272,False,
T50.5_hm1,50.5,1,1.06,0.1388918401,False,
T50.5_hm1,50.5,1,1.08,0.1384257863,False,
T50.5_hm1,50.5,1,1.1,0.1379469889,False,
T50.5_hm1,50.5,1,1.12,0.1374549661,False,
T50.5_hm1,50.5,1,1.14,0.1369495599,False,
T50.5_hm1,50.5,1,1.16,0.1364303905,False,
T50.5_hm1,50.5,1,1.18,0.135897053,False,
T50.5_hm1,50.5,1,1.2,0.1353489676,False,
T50.5_hm1,50.5,1,1.22,0.1347856426,False,
T50.5_hm1,50.5,1,1.24,0.1342067365,False,
T50.5_hm1,50.5,1,1.26,0.1336117147,False,
T50.5_hm1,50.5,1,1.28,0.1330000021,False,
T50.5_hm1,50.5,1,1.3,0.1323707172,False,
T50.5_hm1,50.5,1,1.32,0.1317233253,False,
T50.5_hm1,50.5,1,1.34,0.1310572023,False,
T50.5_hm1,50.5,1,1.36,0.1303715615,False,
T50.5_hm1,50.5,1,1.38,0.1296655487,False,
T50.5_hm1,50.5,1,1.4,0.1289377992,False,
T50.5_hm1,50.5,1,1.42,0.1281876684,False,
T50.5_hm1,50.5,1,1.44,0.1274140591,False,
T50.5_hm1,50.5,1,1.46,0.1266157435,False,
T50.5_hm1,50.5,1,1.48,0.1257912613,False,
T50.5_hm1,50.5,1,1.5,0.1249387294,False,
T50.5_hm1,50.5,1,1.52,0.1240569105,False,
T50.5_hm1,50.5,1,1.54,0.1231439424,False,
T50.5_hm1,50.5,1,1.56,0.12219774,False,
T50.5_hm1,50.5,1,1.58,0.1212156219,False,
T50.5_hm1,50.5,1,1.6,0.1201947401,False,
T50.5_hm1,50.5,1,1.62,0.1191324703,False,
T50.5_hm1,50.5,1,1.64,0.1180253281,False,
T50.5_hm1,50.5,1,1.66,0.1168692937,False,
T50.5_hm1,50.5,1,1.68,0.1156588903,False,
T50.5_hm1,50.5,1,1.7,0.114388831,False,
T50.5_hm1,50.5,1,1.72,0.1130529227,False,
T50.5_hm1,50.5,1,1.74,0.111643299,False,
T50.5_hm1,50.5,1,1.76,0.1101504044,False,
T50.5_hm1,50.5,1,1.78,0.1085604399,False,
T50.5_hm1,50.5,1,1.8,0.1068597541,False,
T50.5_hm1,50.5,1,1.82,0.1050293113,False,
T50.5_hm1,50.5,1,1.84,0.1030438186,False,
T50.5_hm1,50.5,1,1.86,0.1008682665,False,
T50.5_hm1,50.5,1,1.88,0.09844926919,False,
T50.5_hm1,50.5,1,1.9,0.09571662192,False,
T50.5_hm1,50.5,1,1.92,0.09255275747,False,
T50.5_hm1,50.5,1,1.94,0.08874999169,False,
T50.5_hm1,50.5,1,1.96,0.08386270241,False,
T50.5_hm1,50.5,1,1.98,0.07656629813,False,
T50.5_hm1,50.5,1,2,0.05256854168,False,
T50.75_hm1,50.75,1,0,0.1499999998,False,
T50.75_hm1,50.75,1,0.02,0.1499963776,False,
T50.75_hm1,50.75,1,0.04,0.1499855096,False,
T50.75_hm1,50.75,1,0.06,0.1499673009,False,
T50.75_hm1,50.75,1,0.08,0.1499417808,False,
T50.75_hm1,50.75,1,0.1,0.1499089982,False,
T50.75_hm1,50.75,1,0.12,0.149868943,False,
T50.75_hm1,50.75,1,0.14,0.1498216029,False,
T50.75_hm1,50.75,1,0.16,0.1497668349,False,
T50.75_hm1,50.75,1,0.18,0.1497047285,False,
T50.75_hm1,50.75,1,0.2,0.1496352857,False,
T50.75_hm1,50.75,1,0.22,0.1495584849,False,
T50.75_hm1,50.75,1,0.24,0.1494742874,False,
T50.75_hm1,50.75,1,0.26,0.1493825436,False,
T50.75_hm1,50.75,1,0.28,0.1492833609,False,
T50.75_hm1,50.75,1,0.3,0.1491767078,False,
T50.75_hm1,50.75,1,0.32,0.1490625499,False,
T50.75_hm1,50.75,1,0.34,0.1489407987,False,
T50.75_hm1,50.75,1,0.36,0.1488113616,False,
T50.75_hm1,50.75,1,0.38,0.1486742991,False,
T50.75_hm1,50.75,1,0.4,0.1485295656,False,
T50.75_hm1,50.75,1,0.42,0.1483771126,False,
T50.75_hm1,50.75,1,0.44,0.1482167971,False,
T50.75_hm1,50.75,1,0.46,0.1480485855,False,
T50.75_hm1,50.75,1,0.48,0.1478724878,False,
T50.75_hm1,50.75,1,0.5,0.1476884425,False,
T50.75_hm1,50.75,1,0.52,0.1474963844,False,
T50.75_hm1,50.75,1,0.54,0.1472961096,False,
T50.75_hm1,50.75,1,0.56,0.1470876461,False,
T50.75_hm1,50.75,1,0.58,0.1468709487,False,
T50.75_hm1,50.75,1,0.6,0.1466459365,False,
T50.75_hm1,50.75,1,0.62,0.1464125157,False,
T50.75_hm1,50.75,1,0.64,0.1461704374,False,
T50.75_hm1,50.75,1,0.66,0.1459197707,False,
T50.75_hm1,50.75,1,0.68,0.1456604156,False,
T50.75_hm1,50.75,1,0.7,0.145392267,False,
T50.75_hm1,50.75,1,0.72,0.1451151617,False,
T50.75_hm1,50.75,1,0.74,0.1448289011,False,
T50.75_hm1,50.75,1,0.76,0.1445334927,False,
T50.75_hm1,50.75,1,0.78,0.144228807,False,
T50.75_hm1,50.75,1,0.8,0.1439147082,False,
T50.75_hm1,50.75,1,0.82,0.1435909489,False,
T50.75_hm1,50.75,1,0.84,0.1432573829,False,
T50.75_hm1,50.75,1,0.86,0.1429139441,False,
T50.75_hm1,50.75,1,0.88,0.1425604644,False,
T50.75_hm1,50.75,1,0.9,0.1421967667,False,
T50.75_hm1,50.75,1,0.92,0.1418224988,False,
T50.75_hm1,50.75,1,0.94,0.14143757,False,
T50.75_hm1,50.75,1,0.96,0.1410418221,False,
T50.75_hm1,50.75,1,0.98,0.1406350344,False,
T50.75_hm1,50.75,1,1,0.1402169732,False,
T50.75_hm1,50.75,1,1.02,0.1397871507,False,
T50.75_hm1,50.75,1,1.04,0.1393455351,False,
T50.75_hm1,50.75,1,1.06,0.1388918484,False,
T50.75_hm1,50.75,1,1.08,0.138425795,False,
T50.75_hm1,50.75,1,1.1,0.1379469978,False,
T50.75_hm1,50.75,1,1.12,0.1374549754,False,
T50.75_hm1,50.75,1,1.14,0.1369495696,False,
T50.75_hm1,50.75,1,1.16,0.1364304007,False,
T50.75_hm1,50.75,1,1.18,0.1358970635,False,
T50.75_hm1,50.75,1,1.2,0.1353489786,False,
T50.75_hm1,50.75,1,1.22,0.134785654,False,
T50.75_hm1,50.75,1,1.24,0.1342067484,False,
T50.75_hm1,50.75,1,1.26,0.133611727,False,
T50.75_hm1,50.75,1,1.28,0.133000015,False,
T50.75_hm1,50.75,1,1.3,0.1323707305,False,
T50.75_hm1,50.75,1,1.32,0.1317233392,False,
T50.75_hm1,50.75,1,1.34,0.1310572168,False,
T50.75_hm1,50.75,1,1.36,0.1303715766,False,
T50.75_hm1,50.75,1,1.38,0.1296655644,False,
T50.75_hm1,50.75,1,1.4,0.1289378157,False,
T50.75_hm1,50.75,1,1.42,0.1281876855,False,
T50.75_hm1,50.75,1,1.44,0.127414077,False,
T50.75_hm1,50.75,1,1.46,0.1266157623,False,
T50.75_hm1,50.75,1,1.48,0.125791281,False,
T50.75_hm1,50.75,1,1.5,0.1249387499,False,
T50.75_hm1,50.75,1,1.52,0.124056932,False,
T50.75_hm1,50.75,1,1.54,0.1231439651,False,
T50.75_hm1,50.75,1,1.56,0.1221977638,False,
T50.75_hm1,50.75,1,1.58,0.121215647,False,
T50.75_hm1,50.75,1,1.6,0.1201947666,False,
T50.75_hm1,50.75,1,1.62,0.1191324983,False,
T50.75_hm1,50.75,1,1.64,0.1180253578,False,
T50.75_hm1,50.75,1,1.66,0.1168693252,False,
T50.75_hm1,50.75,1,1.68,0.1156589239,False,
T50.75_hm1,50.75,1,1.7,0.1143888669,False,
T50.75_hm1,50.75,1,1.72,0.1130529612,False,
T50.75_hm1,50.75,1,1.74,0.1116433405,False,
T50.75_hm1,50.75,1,1.76,0.1101504493,False,
T50.75_hm1,50.75,1,1.78,0.1085604888,False,
T50.75_hm1,50.75,1,1.8,0.1068598077,False,
T50.75_hm1,50.75,1,1.82,0.1050293706,False,
T50.75_hm1,50.75,1,1.84,0.1030438848,False,
T50.75_hm1,50.75,1,1.86,0.1008683413,False,
T50.75_hm1,50.75,1,1.88,0.09844935525,False,
T50.75_hm1,50.75,1,1.9,0.09571672314,False,
T50.75_hm1,50.75,1,1.92,0.09255288038,False,
T50.75_hm1,50.75,1,1.94,0.08875014857,False,
T50.75_hm1,50.75,1,1.96,0.08386292186,False,
T50.75_hm1,50.75,1,1.98,0.07656668675,False,
T50.75_hm1,50.75,1,2,0.05259352702,False,
T51_hm1,51,1,0,0.1500000011,False,
T51_hm1,51,1,0.02,0.1499963788,False,
T51_hm1,51,1,0.04,0.1499855109,False,
T51_hm1,51,1,0.06,0.1499673022,False,
T51_hm1,51,1,0.08,0.1499417821,False,
T51_hm1,51,1,0.1,0.1499089996,False,
T51_hm1,51,1,0.12,0.1498689444,False,
T51_hm1,51,1,0.14,0.1498216043,False,
T51_hm1,51,1,0.16,0.1497668364,False,
T51_hm1,51,1,0.18,0.14970473,False,
T51_hm1,51,1,0.2,0.1496352873,False,
T51_hm1,51,1,0.22,0.1495584865,False,
T51_hm1,51,1,0.24,0.1494742891,False,
T51_hm1,51,1,0.26,0.1493825453,False,
T51_hm1,51,1,0.28,0.1492833627,False,
T51_hm1,51,1,0.3,0.1491767097,False,
T51_hm1,51,1,0.32,0.1490625519,False,
T51_hm1,51,1,0.34,0.1489408008,False,
T51_hm1,51,1,0.36,0.1488113638,False,
T51_hm1,51,1,0.38,0.1486743014,False,
T51_hm1,51,1,0.4,0.1485295679,False,
T51_hm1,51,1,0.42,0.1483771151,False,
T51_hm1,51,1,0.44,0.1482167997,False,
T51_hm1,51,1,0.46,0.1480485882,False,
T51_hm1,51,1,0.48,0.1478724907,False,
T51_hm1,51,1,0.5,0.1476884455,False,
T51_hm1,51,1,0.52,0.1474963875,False,
T51_hm1,51,1,0.54,0.1472961128,False,
T51_hm1,51,1,0.56,0.1470876495,False,
T51_hm1,51,1,0.58,0.1468709523,False,
T51_hm1,51,1,0.6,0.1466459402,False,
T51_hm1,51,1,0.62,0.1464125196,False,
T51_hm1,51,1,0.64,0.1461704415,False,
T51_hm1,51,1,0.66,0.1459197749,False,
T51_hm1,51,1,0.68,0.14566042,False,
T51_hm1,51,1,0.7,0.1453922717,False,
T51_hm1,51,1,0.72,0.1451151666,False,
T51_hm1,51,1,0.74,0.1448289062,False,
T51_hm1,51,1,0.76,0.144533498,False,
T51_hm1,51,1,0.78,0.1442288126,False,
T51_hm1,51,1,0.8,0.143914714,False,
T51_hm1,51,1,0.82,0.1435909549,False,
T51_hm1,51,1,0.84,0.1432573891,False,
T51_hm1,51,1,0.86,0.1429139506,False,
T51_hm1,51,1,0.88,0.1425604711,False,
T51_hm1,51,1,0.9,0.1421967737,False,
T51_hm1,51,1,0.92,0.1418225061,False,
T51_hm1,51,1,0.94,0.1414375776,False,
T51_hm1,51,1,0.96,0.14104183,False,
T51_hm1,51,1,0.98,0.1406350426,False,
T51_hm1,51,1,1,0.1402169818,False,
T51_hm1,51,1,1.02,0.1397871595,False,
T51_hm1,51,1,1.04,0.1393455444,False,
T51_hm1,51,1,1.06,0.1388918579,False,
T51_hm1,51,1,1.08,0.1384258049,False,
T51_hm1,51,1,1.1,0.1379470082,False,
T51_hm1,51,1,1.12,0.1374549861,False,
T51_hm1,51,1,1.14,0.1369495807,False,
T51_hm1,51,1,1.16,0.1364304122,False,
T51_hm1,51,1,1.18,0.1358970755,False,
T51_hm1,51,1,1.2,0.135348991,False,
T51_hm1,51,1,1.22,0.1347856669,False,
T51_hm1,51,1,1.24,0.1342067618,False,
T51_hm1,51,1,1.26,0.1336117409,False,
T51_hm1,51,1,1.28,0.1330000294,False,
T51_hm1,51,1,1.3,0.1323707455,False,
T51_hm1,51,1,1.32,0.1317233549,False,
T51_hm1,51,1,1.34,0.131057233,False,
T51_hm1,51,1,1.36,0.1303715935,False,
T51_hm1,51,1,1.38,0.129665582,False,
T51_hm1,51,1,1.4,0.128937834,False,
T51_hm1,51,1,1.42,0.1281877046,False,
T51_hm1,51,1,1.44,0.1274140969,False,
T51_hm1,51,1,1.46,0.126615783,False,
T51_hm1,51,1,1.48,0.1257913027,False,
T51_hm1,51,1,1.5,0.1249387726,False,
T51_hm1,51,1,1.52,0.1240569558,False,
T51_hm1,51,1,1.54,0.12314399,False,
T51_hm1,51,1,1.56,0.12219779,False,
T51_hm1,51,1,1.58,0.1212156746,False,
T51_hm1,51,1,1.6,0.1201947956,False,
T51_hm1,51,1,1.62,0.1191325289,False,
T51_hm1,51,1,1.64,0.1180253901,False,
T51_hm1,51,1,1.66,0.1168693595,False,
T51_hm1,51,1,1.68,0.1156589603,False,
T51_hm1,51,1,1.7,0.1143889058,False,
T51_hm1,51,1,1.72,0.1130530028,False,
T51_hm1,51,1,1.74,0.1116433852,False,
T51_hm1,51,1,1.76,0.1101504976,False,
T51_hm1,51,1,1.78,0.1085605412,False,
T51_hm1,51,1,1.8,0.106859865,False,
T51_hm1,51,1,1.82,0.1050294338,False,
T51_hm1,51,1,1.84,0.1030439551,False,
T51_hm1,51,1,1.86,0.1008684207,False,
T51_hm1,51,1,1.88,0.09844944625,False,
T51_hm1,51,1,1.9,0.09571682985,False,
T51_hm1,51,1,1.92,0.09255300958,False,
T51_hm1,51,1,1.94,0.08875031297,False,
T51_hm1,51,1,1.96,0.08386315109,False,
T51_hm1,51,1,1.98,0.07656709122,False,
T51_hm1,51,1,2,0.05261870411,False,
T51.25_hm1,51.25,1,0,0.1499999993,False,
T51.25_hm1,51.25,1,0.02,0.149996377,False,
T51.25_hm1,51.25,1,0.04,0.1499855091,False,
T51.25_hm1,51.25,1,0.06,0.1499673003,False,
T51.25_hm1,51.25,1,0.08,0.1499417803,False,
T51.25_hm1,51.25,1,0.1,0.1499089978,False,
T51.25_hm1,51.25,1,0.12,0.1498689427,False,
T51.25_hm1,51.25,1,0.14,0.1498216026,False,
T51.25_hm1,51.25,1,0.16,0.1497668347,False,
T51.25_hm1,51.25,1,0.18,0.1497047284,False,
T51.25_hm1,51.25,1,0.2,0.1496352857,False,
T51.25_hm1,51.25,1,0.22,0.149558485,False,
T51.25_hm1,51.25,1,0.24,0.1494742877,False,
T51.25_hm1,51.25,1,0.26,0.149382544,False,
T51.25_hm1,51.25,1,0.28,0.1492833615,False,
T51.25_hm1,51.25,1,0.3,0.1491767085,False,
T51.25_hm1,51.25,1,0.32,0.1490625508,False,
T51.25_hm1,51.25,1,0.34,0.1489407998,False,
T51.25_hm1,51.25,1,0.36,0.148811363,False,
T51.25_hm1,51.25,1,0.38,0.1486743006,False,
T51.25_hm1,51.25,1,0.4,0.1485295673,False,
T51.25_hm1,51.25,1,0.42,0.1483771146,False,
T51.25_hm1,51.25,1,0.44,0.1482167994,False,
T51.25_hm1,51.25,1,0.46,0.148048588,False,
T51.25_hm1,51.25,1,0.48,0.1478724906,False,
T51.25_hm1,51.25,1,0.5,0.1476884456,False,
T51.25_hm1,51.25,1,0.52,0.1474963877,False,
T51.25_hm1,51.25,1,0.54,0.1472961133,False,
T51.25_hm1,51.25,1,0.56,0.1470876502,False,
T51.25_hm1,51.25,1,0.58,0.1468709531,False,
T51.25_hm1,51.25,1,0.6,0.1466459412,False,
T51.25_hm1,51.25,1,0.62,0.1464125208,False,
T51.25_hm1,51.25,1,0.64,0.1461704429,False,
T51.25_hm1,51.25,1,0.66,0.1459197765,False,
T51.25_hm1,51.25,1,0.68,0.1456604219,False,
T51.25_hm1,51.25,1,0.7,0.1453922738,False,
T51.25_hm1,51.25,1,0.72,0.1451151689,False,
T51.25_hm1,51.25,1,0.74,0.1448289087,False,
T51.25_hm1,51.25,1,0.76,0.1445335007,False,
T51.25_hm1,51.25,1,0.78,0.1442288156,False,
T51.25_hm1,51.25,1,0.8,0.1439147173,False,
T51.25_hm1,51.25,1,0.82,0.1435909584,False,
T51.25_hm1,51.25,1,0.84,0.143257393,False,
T51.25_hm1,51.25,1,0.86,0.1429139547,False,
T51.25_hm1,51.25,1,0.88,0.1425604756,False,
T51.25_hm1,51.25,1,0.9,0.1421967784,False,
T51.25_hm1,51.25,1,0.92,0.1418225111,False,
T51.25_hm1,51.25,1,0.94,0.141437583,False,
T51.25_hm1,51.25,1,0.96,0.1410418358,False,
T51.25_hm1,51.25,1,0.98,0.1406350487,False,
T51.25_hm1,51.25,1,1,0.1402169882,False,
T51.25_hm1,51.25,1,1.02,0.1397871664,False,
T51.25_hm1,51.25,1,1.04,0.1393455516,False,
T51.25_hm1,51.25,1,1.06,0.1388918656,False,
T51.25_hm1,51.25,1,1.08,0.138425813,False,
T51.25_hm1,51.25,1,1.1,0.1379470166,False,
T51.25_hm1,51.25,1,1.12,0.1374549951,False,
T51.25_hm1,51.25,1,1.14,0.1369495901,False,
T51.25_hm1,51.25,1,1.16,0.136430422,False,
T51.25_hm1,51.25,1,1.18,0.1358970858,False,
T51.25_hm1,51.25,1,1.2,0.1353490019,False,
T51.25_hm1,51.25,1,1.22,0.1347856783,False,
T51.25_hm1,51.25,1,1.24,0.1342067737,False,
T51.25_hm1,51.25,1,1.26,0.1336117534,False,
T51.25_hm1,51.25,1,1.28,0.1330000425,False,
T51.25_hm1,51.25,1,1.3,0.1323707593,False,
T51.25_hm1,51.25,1,1.32,0.1317233693,False,
T51.25_hm1,51.25,1,1.34,0.1310572482,False,
T51.25_hm1,51.25,1,1.36,0.1303716094,False,
T51.25_hm1,51.25,1,1.38,0.1296655986,False,
T51.25_hm1,51.25,1,1.4,0.1289378514,False,
T51.25_hm1,51.25,1,1.42,0.1281877229,False,
T51.25_hm1,51.25,1,1.44,0.1274141161,False,
T51.25_hm1,51.25,1,1.46,0.1266158032,False,
T51.25_hm1,51.25,1,1.48,0.1257913238,False,
T51.25_hm1,51.25,1,1.5,0.1249387949,False,
T51.25_hm1,51.25,1,1.52,0.1240569792,False,
T51.25_hm1,51.25,1,1.54,0.1231440146,False,
T51.25_hm1,51.25,1,1.56,0.1221978159,False,
T51.25_hm1,51.25,1,1.58,0.121215702,False,
T51.25_hm1,51.25,1,1.6,0.1201948246,False,
T51.25_hm1,51.25,1,1.62,0.1191325596,False,
T51.25_hm1,51.25,1,1.64,0.1180254227,False,
T51.25_hm1,51.25,1,1.66,0.1168693942,False,
T51.25_hm1,51.25,1,1.68,0.1156589973,False,
